1743682571.837805,No hand,neutral,,0.6436395645141602
1743682572.009505,No hand,neutral,,0.5839468836784363
1743682572.1870594,No hand,neutral,,0.6494923233985901
1743682572.3565207,No hand,neutral,,0.5966302752494812
1743682572.5241594,No hand,neutral,,0.680659830570221
1743682572.6834896,No hand,neutral,,0.7455999255180359
1743682572.8500202,No hand,neutral,,0.5423888564109802
1743682573.0299969,B,neutral,O,0.6775256991386414
1743682573.21123,B,neutral,O,0.6973397731781006
1743682573.397578,B,neutral,O,0.7193537354469299
1743682573.5814166,B,neutral,O,0.711031436920166
1743682573.7585924,B,neutral,O,0.6831527352333069
1743682573.946407,B,neutral,O,0.7089892625808716
1743682574.1280482,B,neutral,O,0.6533759832382202
1743682574.308992,B,neutral,O,0.6441982388496399
1743682574.501757,B,neutral,O,0.6474711298942566
1743682574.683592,B,neutral,O,0.6981708407402039
1743682574.8644292,B,neutral,O,0.5993595719337463
1743682575.0474598,B,neutral,OB,0.6933103203773499
1743682575.3567355,B,neutral,OB,0.7029302716255188
1743682575.5350816,B,neutral,OB,0.656172513961792
1743682575.720658,B,neutral,OB,0.7189741730690002
1743682575.907862,B,neutral,OB,0.6826460361480713
1743682576.1010473,B,neutral,OB,0.6384521722793579
1743682576.2838485,B,neutral,OB,0.6478708982467651
1743682576.4664435,B,neutral,OB,0.7109436988830566
1743682576.6455753,O,neutral,OB,0.5900253057479858
1743682576.8313074,O,neutral,OB,0.7453077435493469
1743682577.0154083,O,neutral,OB,0.6357918381690979
1743682577.1936297,O,neutral,OB,0.7022846341133118
1743682577.371744,O,neutral,OB,0.6996693015098572
1743682577.552706,O,neutral,OB,0.6641244888305664
1743682577.7316003,O,neutral,OB,0.5305625796318054
1743682577.912924,O,neutral,OB,0.5750362873077393
1743682578.0942101,O,neutral,OB,0.6144359111785889
1743682578.271164,O,neutral,OB,0.6371800303459167
1743682578.4504616,O,neutral,OB,0.6763297915458679
1743682578.6344833,O,neutral,OB,0.5229156017303467
1743682578.809713,O,neutral,OBO,0.6042032241821289
1743682578.9874291,O,neutral,OBO,0.535655677318573
1743682579.1746993,O,neutral,OBO,0.5109632611274719
1743682579.352603,O,neutral,OBO,0.4966951012611389
1743682579.535438,O,neutral,OBO,0.5213461518287659
1743682579.720253,O,neutral,OBO,0.581147313117981
1743682579.9078138,O,neutral,OBO,0.5236680507659912
1743682580.094573,B,neutral,OBO,0.5812563896179199
1743682580.2905362,B,neutral,OBO,0.7121245861053467
1743682580.4766788,B,neutral,OBO,0.6769302487373352
1743682580.663107,B,neutral,OBO,0.6207507252693176
1743682580.8614335,B,neutral,OBO,0.6581809520721436
1743682581.0515046,B,neutral,OBO,0.7407612204551697
1743682581.2346833,B,neutral,OBO,0.6694074869155884
1743682581.431376,B,neutral,OBO,0.6242047548294067
1743682581.623461,B,neutral,OBO,0.6587403416633606
1743682581.8054068,B,neutral,OBO,0.5966081023216248
1743682581.9901783,B,neutral,OBO,0.6347328424453735
1743682582.1729035,B,neutral,OBOB,0.7055504322052002
1743682582.3603876,W,neutral,OBOB,0.5058078765869141
1743682582.541017,U,neutral,OBOB,0.5994057059288025
1743682582.733417,F,neutral,OBOB,0.7224422693252563
1743682582.921122,F,neutral,OBOB,0.5960293412208557
1743682583.1080842,F,neutral,OBOB,0.613510251045227
1743682583.2998943,F,neutral,OBOB,0.5360220074653625
1743682583.484834,F,neutral,OBOB,0.5662959218025208
1743682583.670044,F,neutral,OBOB,0.5752158164978027
1743682583.8632157,F,neutral,OBOB,0.6433424949645996
1743682584.084973,F,neutral,OBOB,0.531773030757904
1743682584.2955148,F,neutral,OBOB,0.7064211368560791
1743682584.484698,F,neutral,OBOB,0.6268736124038696
1743682584.6699119,F,neutral,OBOB,0.6104426980018616
1743682584.861298,F,neutral,OBOBF,0.6334149241447449
1743682585.045527,F,neutral,OBOBF,0.5731068849563599
1743682585.2337267,F,neutral,OBOBF,0.6181455850601196
1743682585.4357002,F,neutral,OBOBF,0.5858691334724426
1743682585.6226182,K,neutral,OBOBF,0.6349371671676636
1743682585.800777,No hand,neutral,,0.5776256322860718
1743682585.960799,No hand,neutral,,0.6343868374824524
1743682586.1312854,No hand,neutral,,0.6641088724136353
1743682586.2996333,No hand,neutral,,0.6146633625030518
1743682586.4666145,No hand,neutral,,0.5827561616897583
1743682586.6332471,No hand,neutral,,0.6182926893234253
1743682586.7954228,No hand,neutral,,0.6106058955192566
1743682586.9605572,No hand,neutral,,0.6101757287979126
1743682587.130351,No hand,neutral,,0.667580783367157
1743682587.3014107,No hand,neutral,,0.691277027130127
1743682587.4707685,No hand,neutral,,0.4552164673805237
1743682587.6605346,G,neutral,OBOBF,0.561211884021759
1743682587.8565137,A,neutral,OBOBF,0.6092509627342224
1743682588.0408285,A,neutral,OBOBF,0.4698008894920349
1743682588.2315667,A,neutral,OBOBF,0.3909882605075836
1743682588.4118574,A,neutral,OBOBF,0.45031923055648804
1743682588.5961163,A,neutral,OBOBF,0.47410300374031067
1743682588.7862632,A,neutral,OBOBF,0.5424199104309082
1743682588.9658072,A,neutral,OBOBF,0.5512394309043884
1743682589.1476707,A,neutral,OBOBF,0.4332330822944641
1743682589.3337936,A,neutral,OBOBF,0.5999470353126526
1743682589.5147684,A,neutral,OBOBF,0.5219098925590515
1743682589.7004197,A,neutral,OBOBF,0.5038712024688721
1743682589.8886075,A,neutral,OBOBFA,0.4966263473033905
1743682590.0665338,A,neutral,OBOBFA,0.5962346792221069
1743682590.2444413,A,neutral,OBOBFA,0.5784164071083069
1743682590.4308338,A,neutral,OBOBFA,0.5058920383453369
1743682590.608274,Y,neutral,OBOBFA,0.5683159828186035
1743682590.787945,A,neutral,OBOBFA,0.5224632024765015
1743682590.9767802,A,neutral,OBOBFA,0.5792763233184814
1743682591.1555026,A,neutral,OBOBFA,0.5005894899368286
1743682591.3426113,L,neutral,OBOBFA,0.5086463093757629
1743682591.5363462,L,neutral,OBOBFA,0.5944337248802185
1743682591.721455,L,neutral,OBOBFA,0.6359155774116516
1743682591.904553,A,neutral,OBOBFA,0.6055805087089539
1743682592.0904095,Y,neutral,OBOBFA,0.6887155175209045
1743682592.2719414,No hand,neutral,,0.6930758357048035
1743682592.4384992,No hand,neutral,,0.7124238610267639
1743682592.6092386,No hand,neutral,,0.6733523011207581
1743682592.7806697,No hand,neutral,,0.6691755652427673
1743682592.948644,No hand,neutral,,0.6597544550895691
1743682593.124832,No hand,neutral,,0.4981194734573364
1743682593.296789,No hand,neutral,,0.6374543309211731
1743682593.4706202,No hand,neutral,,0.6578667759895325
1743682593.647878,No hand,neutral,,0.7613251805305481
1743682593.815354,No hand,neutral,,0.7071738243103027
1743682593.985538,No hand,neutral,,0.576099693775177
1743682594.1646428,No hand,neutral,,0.666278064250946
1743682594.3428054,No hand,neutral,,0.5807573795318604
1743682594.519031,No hand,neutral,,0.6237385869026184
1743682594.699036,No hand,neutral,,0.660216212272644
1743682594.8682783,No hand,neutral,,0.6694303750991821
1743682595.038952,No hand,neutral,,0.704169511795044
1743682595.2185311,No hand,neutral,,0.6364877820014954
1743682595.3894784,No hand,neutral,,0.6302565336227417
1743682595.5643775,No hand,neutral,,0.6272876262664795
1743682595.7417145,No hand,neutral,,0.5882455110549927
1743682595.916569,No hand,neutral,,0.62873774766922
1743682596.092891,No hand,neutral,,0.587765634059906
1743682596.2791564,No hand,neutral,,0.5413350462913513
1743682596.4527128,No hand,neutral,,0.5519728064537048
1743682596.6282253,No hand,neutral,,0.6222594976425171
1743682596.8102994,No hand,neutral,,0.6230279207229614
1743682596.9825206,No hand,neutral,,0.6404399871826172
1743682597.1613543,A,neutral,OBOBFA,0.6401273608207703
1743682597.3611186,A,neutral,OBOBFA,0.6404334902763367
1743682597.5530515,A,neutral,OBOBFA,0.6285400390625
1743682597.7473574,A,neutral,OBOBFA,0.6143467426300049
1743682597.9513562,A,neutral,OBOBFA,0.6056082248687744
1743682598.1388896,A,neutral,OBOBFA,0.5322217345237732
1743682598.3193858,A,neutral,OBOBFA,0.5755434036254883
1743682598.5086725,A,neutral,OBOBFA,0.45308247208595276
1743682598.6937232,A,neutral,OBOBFA,0.5836690068244934
1743682598.8754637,A,neutral,OBOBFA,0.6812334656715393
1743682599.06422,A,neutral,OBOBFA,0.654531717300415
1743682599.2434084,A,neutral,OBOBFA,0.6285228729248047
1743682599.426518,A,neutral,OBOBFA,0.6132102012634277
1743682599.611063,A,neutral,OBOBFA,0.6062922477722168
1743682599.791901,A,neutral,OBOBFA,0.6178386211395264
1743682599.968803,A,neutral,OBOBFA,0.5744509696960449
1743682600.1599576,A,neutral,OBOBFA,0.46054407954216003
1743682600.3406212,A,neutral,OBOBFA,0.5369715094566345
1743682600.5228093,A,neutral,OBOBFA,0.592305064201355
1743682600.708999,A,neutral,OBOBFA,0.5842618346214294
1743682600.8888128,A,neutral,OBOBFA,0.5831701159477234
1743682601.0717063,A,neutral,OBOBFA,0.623490035533905
1743682601.255723,No hand,neutral,,0.5462844967842102
1743682601.4185424,No hand,neutral,,0.5436091423034668
1743682601.5868165,No hand,neutral,,0.4832516014575958
1743682601.762963,No hand,neutral,,0.6522975564002991
1743682601.9468327,No hand,neutral,,0.6146790981292725
1743682602.1348224,No hand,neutral,,0.6866851449012756
1743682602.3214643,No hand,neutral,,0.8212243318557739
1743682602.5075052,No hand,neutral,,0.5763230919837952
1743682602.6914668,No hand,neutral,,0.5785099864006042
1743682602.8874705,No hand,neutral,,0.754758894443512
1743682603.0747068,No hand,neutral,,0.8108249306678772
1743682603.2605562,No hand,neutral,,0.7268298268318176
1743682603.450424,No hand,neutral,,0.6647083163261414
1743682603.6337628,No hand,neutral,,0.4665464460849762
1743682603.8286347,No hand,neutral,,0.707444429397583
1743682604.0187194,No hand,neutral,,0.7561892867088318
1743682604.202664,No hand,neutral,,0.7668070197105408
1743682604.3798487,No hand,neutral,,0.7882872223854065
1743682604.5713882,No hand,neutral,,0.7686375975608826
1743682604.7611225,No hand,neutral,,0.7311223149299622
1743682604.9454002,No hand,neutral,,0.5678867101669312
1743683297.0525312,No hand,neutral,,0.6157727837562561
1743683297.2506077,No hand,neutral,,0.5636692643165588
1743683297.4167128,No hand,neutral,,0.6722772717475891
1743683297.5880759,No hand,neutral,,0.649878203868866
1743683297.7579143,No hand,neutral,,0.6459431648254395
1743683297.9231017,No hand,neutral,,0.5399520993232727
1743683298.0866003,No hand,neutral,,0.6517188549041748
1743683298.2489398,No hand,neutral,,0.6962346434593201
1743683298.4095218,No hand,neutral,,0.6219686269760132
1743683298.56982,No hand,neutral,,0.6612065434455872
1743683298.7305706,No hand,neutral,,0.6945351958274841
1743683298.9067433,B,neutral,,0.5410167574882507
1743683299.0889559,B,neutral,,0.6177191138267517
1743683299.2799263,B,neutral,,0.6106013655662537
1743683299.4685664,B,neutral,,0.3779553174972534
1743683299.651861,B,neutral,,0.5056062340736389
1743683299.8425415,B,neutral,,0.5145301222801208
1743683300.0278306,B,neutral,,0.5598012804985046
1743683300.2208524,B,neutral,,0.5990872979164124
1743683300.4151487,B,neutral,,0.5219964981079102
1743683300.6036015,B,neutral,,0.5999088287353516
1743683300.7932308,A,neutral,,0.5007720589637756
1743683300.9898434,A,neutral,,0.42800483107566833
1743683301.1706126,A,neutral,,0.4546402394771576
1743683301.3639529,A,neutral,,0.449579656124115
1743683301.5528696,A,neutral,,0.5162580609321594
1743683301.7328622,A,neutral,,0.5865839719772339
1743683301.9182096,C,neutral,,0.46300336718559265
1743683302.1081438,C,neutral,,0.5009725689888
1743683302.2847445,C,neutral,,0.4709182381629944
1743683302.4666762,C,neutral,,0.5014030337333679
1743683302.6510036,C,neutral,,0.43821337819099426
1743683302.821679,C,neutral,,0.39147695899009705
1743683302.9976401,E,neutral,,0.4543222486972809
1743683303.1791549,E,neutral,,0.535463273525238
1743683303.353688,E,neutral,,0.5167509317398071
1743683303.537913,E,neutral,,0.5217864513397217
1743683303.719628,E,neutral,,0.533257246017456
1743683303.8965647,E,neutral,,0.5198209881782532
1743683304.0725873,E,neutral,,0.37807103991508484
1743683304.260143,E,neutral,,0.48914793133735657
1743683304.4378777,O,neutral,,0.44398874044418335
1743683304.6204474,E,neutral,,0.6437382698059082
1743683304.8066883,E,neutral,,0.5764458179473877
1743683304.9837334,E,neutral,,0.5377193689346313
1743683305.166064,E,neutral,,0.5668080449104309
1743683305.348726,E,neutral,,0.6611061096191406
1743683305.5265996,E,neutral,,0.590272068977356
1743683305.7057712,O,neutral,,0.6492568254470825
1743683305.8915963,O,neutral,,0.6603844165802002
1743683306.070521,O,neutral,,0.6471640467643738
1743683306.2485504,O,neutral,,0.6046586632728577
1743683306.4387429,O,neutral,,0.6168906688690186
1743683306.619026,O,neutral,,0.6468864679336548
1743683306.8035352,O,neutral,,0.6728591918945312
1743683306.9869907,O,neutral,,0.649856686592102
1743683307.1621573,O,neutral,,0.6962971091270447
1743683307.344499,O,neutral,,0.6659578084945679
1743683307.522901,E,neutral,,0.6456122994422913
1743683307.697707,S,neutral,,0.6475682258605957
1743683307.8769135,S,neutral,,0.6329901814460754
1743683308.061604,S,neutral,,0.6035234332084656
1743683308.2407157,S,neutral,,0.6428139805793762
1743683308.4279237,S,neutral,,0.5896674990653992
1743683308.612315,S,neutral,,0.567209780216217
1743683308.787635,N,neutral,,0.6390426158905029
1743683308.9669025,N,neutral,,0.6180552840232849
1743683309.1466806,N,neutral,,0.5827998518943787
1743683309.3211572,N,neutral,,0.5436331033706665
1743683309.4966688,N,neutral,,0.5765796899795532
1743683309.6768029,S,neutral,,0.6624453067779541
1743683309.8521473,N,neutral,,0.588283360004425
1743683310.0305386,S,neutral,,0.6638180613517761
1743683310.210708,S,neutral,,0.6421782374382019
1743683310.382005,S,neutral,,0.6814651489257812
1743683310.5648441,E,neutral,,0.5097127556800842
1743683310.7457068,E,neutral,,0.5955565571784973
1743683310.9221222,S,neutral,,0.5979180335998535
1743683311.107577,S,neutral,,0.5506918430328369
1743683311.290864,S,neutral,,0.6074647307395935
1743683311.4677145,E,neutral,,0.6751502156257629
1743683311.64788,K,neutral,,0.5333675742149353
1743683311.8330443,F,neutral,,0.619910717010498
1743683312.0149975,F,neutral,,0.5764663219451904
1743683312.2026727,F,neutral,,0.6517180800437927
1743683312.391204,F,neutral,,0.5549476742744446
1743683312.5836911,F,neutral,,0.6061294674873352
1743683312.7635694,F,neutral,,0.672059953212738
1743683312.9507132,F,neutral,,0.6595572233200073
1743683313.1325612,F,neutral,,0.5364106297492981
1743683313.312555,F,neutral,,0.5229087471961975
1743683313.4887207,A,neutral,,0.49227041006088257
1743683313.6648164,No hand,neutral,,0.5400325655937195
1743683313.822537,No hand,neutral,,0.5827502608299255
1743683314.0065496,No hand,neutral,,0.5532492995262146
1743683314.1824796,X,neutral,,0.5021332502365112
1743683314.3686154,X,neutral,,0.5989661812782288
1743683314.5522788,X,neutral,,0.6338183879852295
1743683314.7269404,X,neutral,,0.622677743434906
1743683314.907677,X,neutral,,0.6366416215896606
1743683315.0864916,X,neutral,,0.6474003195762634
1743683315.2709148,K,neutral,,0.6814767122268677
1743683315.456317,K,neutral,,0.6768440008163452
1743683315.6438644,K,neutral,,0.687778890132904
1743683315.8259122,K,neutral,,0.6283189058303833
1743683316.0113902,K,neutral,,0.6612159609794617
1743683316.316328,K,neutral,,0.6893189549446106
1743683316.504609,K,neutral,,0.6470921039581299
1743683316.6924243,K,neutral,,0.6278284192085266
1743683316.8886626,K,neutral,,0.6429994702339172
1743683317.0728025,No hand,neutral,,0.6402356624603271
1743683317.23289,No hand,neutral,,0.5451332926750183
1743683317.4015954,No hand,neutral,,0.624787449836731
1743683317.5676844,No hand,neutral,,0.6054624319076538
1743683317.7307193,No hand,neutral,,0.4043951630592346
1743683317.8942897,No hand,happy,,0.4184269309043884
1743683318.066584,No hand,neutral,,0.28487470746040344
1743683318.226694,No hand,happy,,0.4280485510826111
1743683318.3928921,No hand,happy,,0.36280131340026855
1743683318.5639608,No hand,happy,,0.3683236539363861
1743683318.7246265,No hand,happy,,0.4435845613479614
1743683318.8883147,No hand,happy,,0.38571664690971375
1743683319.0596766,No hand,happy,,0.47213152050971985
1743683319.2239523,No hand,neutral,,0.4481942057609558
1743683319.3866925,No hand,fearful,,0.4106883704662323
1743683319.5591645,No hand,surprised,,0.7572010159492493
1743683319.7191784,No hand,surprised,,0.8084319829940796
1743683319.8867948,No hand,surprised,,0.7813884019851685
1743683320.0528338,No hand,surprised,,0.7766271233558655
1743683320.2176065,No hand,surprised,,0.8049914240837097
1743683320.3805423,No hand,surprised,,0.4420032501220703
1743683320.5465593,No hand,neutral,,0.5129225254058838
1743683320.7045999,No hand,neutral,,0.5179031491279602
1743683320.8643749,No hand,neutral,,0.43636420369148254
1743683321.026719,No hand,neutral,,0.4253251552581787
1743683321.1934683,No hand,neutral,,0.3981635570526123
1743683321.3550754,No hand,neutral,,0.42977821826934814
1743683321.5182533,No hand,neutral,,0.41127660870552063
1743683321.6795516,No hand,neutral,,0.4126281440258026
1743683321.8506088,No hand,neutral,,0.3452283442020416
1743683322.024115,No hand,neutral,,0.3451839089393616
1743683322.1903255,No hand,neutral,,0.3171224892139435
1743683322.3591385,No hand,neutral,,0.3892798125743866
1743683322.5264597,No hand,neutral,,0.36116427183151245
1743683322.6936145,No hand,neutral,,0.3892969787120819
1743683322.860914,No hand,neutral,,0.3792640268802643
1743683323.0305943,No hand,neutral,,0.34233081340789795
1743683323.1931021,No hand,neutral,,0.35729819536209106
1743683323.3625836,No hand,neutral,,0.35259994864463806
1743683323.5317917,No hand,neutral,,0.3838869333267212
1743683323.696938,No hand,neutral,,0.5092843174934387
1743683323.8697333,No hand,neutral,,0.5375972986221313
1743683324.0366182,No hand,neutral,,0.5390485525131226
1743683324.2031493,No hand,neutral,,0.551788866519928
1743683324.3666387,No hand,neutral,,0.5221090316772461
1743683324.5339622,No hand,neutral,,0.4935985207557678
1743683324.6959426,No hand,neutral,,0.6361284255981445
1743683324.8696942,No hand,neutral,,0.5974222421646118
1743683325.043847,No hand,fearful,,0.44055458903312683
1743683325.2128274,No hand,neutral,,0.5298571586608887
1743683325.3769004,No hand,neutral,,0.5723815560340881
1743683325.5457044,No hand,neutral,,0.48631325364112854
1743683325.7137644,No hand,neutral,,0.5239097476005554
1743683325.8808708,No hand,neutral,,0.4931359887123108
1743683326.0497172,No hand,neutral,,0.46448174118995667
1743683326.210617,No hand,neutral,,0.5498849153518677
1743683326.3826084,No hand,neutral,,0.5268940925598145
1743683326.5484958,No hand,neutral,,0.5238240361213684
1743683326.7136564,No hand,neutral,,0.6530447602272034
1743683326.8847961,No hand,fearful,,0.3672662079334259
1743683327.059048,No hand,neutral,,0.48511338233947754
1743683327.227502,No hand,neutral,,0.5299054980278015
1743683327.3965218,No hand,neutral,,0.47196075320243835
1743683327.5825527,No hand,neutral,,0.5476939678192139
1743683327.7522533,No hand,neutral,,0.5929111838340759
1743683327.9339764,F,neutral,,0.5292893052101135
1743683328.1317883,O,neutral,,0.5422006249427795
1743683328.3065877,O,neutral,,0.4360222816467285
1743683328.5279293,O,neutral,,0.4687858521938324
1743683328.7142894,E,neutral,,0.3801456093788147
1743683328.8937726,Y,neutral,,0.48130494356155396
1743683329.1076179,Y,neutral,,0.40603190660476685
1743683329.2815552,C,neutral,,0.322579562664032
1743683329.4603972,C,neutral,,0.35970133543014526
1743683329.654738,C,neutral,,0.5374171137809753
1743683329.8275597,C,fearful,,0.3547029197216034
1743683330.001184,C,neutral,,0.3612021505832672
1743683330.1758308,C,neutral,,0.5073170065879822
1743683330.361462,C,neutral,,0.47296664118766785
1743683330.5595512,C,neutral,,0.6491745114326477
1743683330.7289877,C,neutral,,0.8088768720626831
1743683330.9022188,C,neutral,,0.6889681220054626
1743683331.0715985,C,neutral,,0.7883477210998535
1743683331.2429278,C,neutral,,0.6858953237533569
1743683331.4236636,C,neutral,C,0.6610888242721558
1743683331.6058009,C,neutral,C,0.6045123338699341
1743683331.7866416,No hand,neutral,C,0.5080736875534058
1743683331.9769638,O,neutral,C,0.5354254841804504
1743683332.167992,No hand,neutral,C,0.696414589881897
1743683332.3398085,No hand,neutral,C,0.6751740574836731
1743683332.5130823,No hand,neutral,C,0.5471135973930359
1743683332.6840515,No hand,neutral,C,0.4856632649898529
1743683332.8676555,No hand,neutral,C,0.5777419209480286
1743683333.0475585,No hand,neutral,C,0.4817906320095062
1743683333.212134,No hand,neutral,C,0.6233466863632202
1743683333.3877652,No hand,neutral,C,0.6725848913192749
1743683333.5617547,No hand,neutral,C,0.5898914337158203
1743683333.7305775,No hand,neutral,C,0.6473380327224731
1743683333.892742,No hand,neutral,C,0.48256707191467285
1743683334.06233,No hand,neutral,C,0.5059766173362732
1743683334.2336512,No hand,neutral,C,0.56028151512146
1743683334.3959565,No hand,neutral,C,0.40028467774391174
1743683334.5688415,No hand,neutral,C,0.4736371338367462
1743683334.7304935,No hand,neutral,C,0.5634254217147827
1743683334.9012613,No hand,neutral,C,0.534096896648407
1743683335.071698,No hand,neutral,C,0.502526581287384
1743683335.2316613,No hand,neutral,C,0.5461814999580383
1743683335.3995478,No hand,neutral,C,0.49491754174232483
1743683335.5748067,No hand,neutral,C,0.5041354894638062
1743683335.7367005,No hand,neutral,C,0.5213748812675476
1743683335.9078643,No hand,neutral,C,0.4671951234340668
1743683336.0789607,No hand,neutral,C,0.5569170117378235
1743683336.2486198,No hand,surprised,C,0.4539378881454468
1743683336.4208727,No hand,surprised,C,0.69202721118927
1743683336.590746,No hand,surprised,C,0.6751043796539307
1743683336.7610693,No hand,surprised,C,0.6988431811332703
1743683336.9299636,No hand,surprised,C,0.7060703039169312
1743683337.1099415,No hand,surprised,C.,0.6605964303016663
1743683339.5573862,No hand,surprised,C.,0.5000813603401184
1743683339.730616,No hand,neutral,C.,0.6077587008476257
1743683339.898565,No hand,neutral,C.,0.6424892544746399
1743683340.0658364,No hand,neutral,C.,0.7091995477676392
1743683340.2360528,No hand,neutral,C.,0.6851474046707153
1743683340.4023397,No hand,neutral,C.,0.6082445383071899
1743683340.570724,No hand,neutral,C.,0.6173641681671143
